,Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
2042,DRG11,OUT017,1766.4169085143583
2043,DRK11,OUT027,4015.9438088828015
2044,FDQ60,OUT017,1971.5458819892806
2045,FDT36,OUT017,745.2128788077205
2046,DRG25,OUT018,2914.408002813301
2047,DRJ23,OUT046,3241.0261978808285
2048,FDG05,OUT035,2527.7903268057985
2049,NCK06,OUT018,1794.353000965512
2050,FDU52,OUT017,2505.742608214854
2051,FDW07,OUT018,1215.3395277708873
2052,NCM17,OUT045,775.5697665697091
2053,FDA22,OUT045,2719.4778506571815
2054,NCA41,OUT018,2943.9753758595807
2055,FDF38,OUT035,745.2128788077205
2056,FDH52,OUT046,1124.842913028816
2057,FDY58,OUT019,711.6915132787242
2058,FDZ16,OUT045,3127.0002299682387
2059,NCM18,OUT017,1124.842913028816
2060,FDA22,OUT018,2452.7267186181966
2061,NCJ43,OUT035,3015.5880611588236
2062,FDI34,OUT027,5811.205331410132
2063,FDG56,OUT046,1127.3133647041782
2064,FDS34,OUT046,1923.878906742379
2065,DRC01,OUT035,845.8692327429403
2066,FDQ04,OUT035,760.5596215754531
2067,FDK04,OUT035,1038.4254819820515
2068,FDT51,OUT049,1743.631851295606
2069,FDV26,OUT017,3233.587883429809
2070,FDS04,OUT049,2104.980185136586
2071,FDW43,OUT018,3434.5096795531526
2072,FDQ28,OUT010,401.7186809257787
2073,NCK06,OUT017,2031.7399924886156
2074,FDS23,OUT018,1987.2906992608039
2075,FDZ36,OUT019,493.9458909317841
2076,FDE56,OUT018,987.2678391482891
2077,FDW10,OUT027,4503.662085163109
2078,NCN14,OUT045,3104.8711713729786
2079,NCQ18,OUT045,1579.8071827207486
2080,FDW08,OUT017,1746.1023029709686
2081,FDU43,OUT035,3845.095506632654
2082,FDR33,OUT010,266.03753861650966
2083,FDM24,OUT010,402.3300679164763
2084,NCZ05,OUT046,1647.2527988322213
2085,NCV41,OUT035,1743.631851295606
2086,FDV11,OUT018,2640.685236724297
2087,NCY05,OUT035,745.2128788077205
2088,FDV44,OUT018,2938.650353949972
2089,FDW32,OUT049,1267.2984698639807
2090,NCU18,OUT027,3585.8760251206786
2091,NCC43,OUT035,4024.8534901721905
2092,FDW19,OUT013,1738.6447133779814
2093,FDN31,OUT035,3236.058335105171
2094,FDI48,OUT045,812.2391125535344
2095,FDS24,OUT017,1436.680788968748
2096,FDF46,OUT049,1933.6017237771414
2097,DRG23,OUT017,2513.1809226658734
2098,FDG14,OUT018,2268.3556166917506
2099,NCY30,OUT049,3000.2413183910908
2100,FDO28,OUT018,1734.1588904661767
2101,DRD24,OUT035,2249.904490247277
2102,FDI33,OUT049,1439.1512406441104
2103,FDN32,OUT046,3206.4909620588915
2104,FDR16,OUT045,3380.3458982144457
2105,FDF26,OUT046,2521.089350982587
2106,NCN29,OUT018,720.3122734849742
2107,FDE20,OUT045,2704.7871708467624
2108,FDA46,OUT046,3236.058335105171
2109,FDU28,OUT045,3127.0002299682387
2110,FDQ48,OUT045,1579.8071827207486
2111,FDV36,OUT013,2057.2293198343523
2112,FDR14,OUT018,741.3213258102239
2113,FDP23,OUT017,3470.8982036358684
2114,FDP56,OUT013,832.9809992600851
2115,FDK48,OUT010,127.78237720599236
2116,FDR48,OUT046,2505.742608214854
2117,NCY29,OUT049,1028.7026649472891
2118,FDM22,OUT018,735.9963039006154
2119,DRJ01,OUT013,2535.679479980544
2120,FDZ43,OUT045,3716.8589312031145
2121,FDV03,OUT035,2505.742608214854
2122,FDX11,OUT027,5043.212888690368
2123,NCA41,OUT027,5072.780261736647
2124,FDE38,OUT017,2706.3206738413896
2125,FDI27,OUT018,698.2555918339183
2126,FDN32,OUT013,3199.033372465905
2127,NCN43,OUT017,1963.637453672567
2128,FDB47,OUT027,5323.507607331706
2129,FDV03,OUT017,2505.742608214854
2130,NCN30,OUT045,1579.8071827207486
2131,NCV54,OUT010,317.017570549109
2132,FDV07,OUT013,1738.6447133779814
2133,FDP07,OUT049,3236.058335105171
2134,FDK48,OUT018,1018.6303071704508
2135,FDM15,OUT019,383.28513623804315
2136,FDY19,OUT027,3039.34153110146
2137,FDK46,OUT046,3985.2161210228273
2138,FDY11,OUT045,1109.014054841714
2139,FDH09,OUT046,837.9608044262272
2140,FDO08,OUT027,4040.3254748449845
2141,FDU14,OUT013,3975.288079754478
2142,FDD22,OUT027,2846.6162530218808
2143,FDM27,OUT017,2527.7903268057985
2144,FDL02,OUT027,2735.290096507852
2145,NCA17,OUT035,2422.63523976059
2146,FDE38,OUT019,387.31150241084947
2147,NCG07,OUT049,3233.587883429809
2148,DRC27,OUT013,3859.015522906365
2149,FDA27,OUT035,3982.745669347465
2150,FDW40,OUT045,2182.4588741358048
2151,DRI11,OUT013,1921.3891799250491
2152,FDN50,OUT046,1559.549847808727
2153,FDR12,OUT046,2787.7836877010104
2154,FDT34,OUT027,2656.201826280232
2155,FDW11,OUT035,1132.2812274798355
2156,NCO30,OUT027,5043.212888690368
2157,FDZ34,OUT017,3288.7579444385246
2158,FDU45,OUT017,1801.232871158305
2159,NCD42,OUT035,745.2128788077205
2160,FDX25,OUT045,3083.7981961102473
2161,NCR29,OUT046,980.5388768277237
2162,FDX43,OUT019,433.71968914946
2163,FDB04,OUT010,139.27330008413264
2164,FDR49,OUT027,1423.1084768608225
2165,FDS39,OUT018,1877.3160106482442
2166,FDW58,OUT045,1582.2776343961111
2167,FDG22,OUT019,66.11260039499575
2168,FDG31,OUT017,1141.157542106607
2169,NCV53,OUT027,5817.7626067164265
2170,DRJ37,OUT035,2505.742608214854
2171,FDV07,OUT035,1746.1023029709686
2172,FDW52,OUT018,2435.565587132415
2173,FDT15,OUT045,3097.4328569219592
2174,FDD02,OUT018,1684.021463543913
2175,FDM16,OUT035,1141.157542106607
2176,NCE55,OUT046,2888.655266214519
2177,FDB57,OUT018,3313.7110463433887
2178,FDQ04,OUT013,760.5476791849683
2179,FDQ47,OUT019,71.08046317065282
2180,FDY14,OUT019,737.5696898410895
2181,DRK37,OUT017,3435.710075440175
2182,FDO25,OUT017,3486.9335516760157
2183,FDL57,OUT046,3985.2161210228273
2184,NCK29,OUT018,1842.6466606719684
2185,FDK46,OUT027,5947.863801859665
2186,NCB43,OUT010,517.1853513911526
2187,DRE01,OUT027,5817.7626067164265
2188,FDC46,OUT018,2909.0829809036927
2189,FDQ23,OUT045,1602.592239939501
2190,FDX38,OUT049,791.4704386345561
2191,FDG60,OUT018,3439.834701462761
2192,FDW55,OUT017,3868.943564174714
2193,FDP39,OUT013,830.5105475847229
2194,FDB20,OUT018,1107.2975582292452
2195,FDV21,OUT017,2067.157361102702
2196,FDZ02,OUT013,1649.5180262739964
2197,FDP19,OUT027,3368.584022960642
2198,FDA38,OUT035,3931.1440377630074
2199,FDH22,OUT045,2015.0584877589622
2200,DRM11,OUT045,3879.296613599374
2201,FDO12,OUT027,5072.780261736647
2202,FDT14,OUT049,1921.4084550670168
2203,FDW34,OUT010,746.9462113143481
2204,FDG04,OUT027,5072.780261736647
2205,FDW59,OUT018,1120.0608945898732
2206,FDR33,OUT018,1537.090968052025
2207,FDP32,OUT013,2115.3397899866936
2208,FDL13,OUT027,5620.117210538592
2209,FDD22,OUT013,1793.7752815653178
2210,FDV40,OUT027,1994.4900410738176
2211,NCD55,OUT046,745.2128788077205
2212,FDQ20,OUT010,33.49829587199838
2213,FDD28,OUT045,981.2124349146636
2214,FDC39,OUT045,3336.5422882229286
2215,NCR17,OUT049,1921.4084550670168
2216,DRO35,OUT018,1691.4597779949324
2217,FDF40,OUT049,3982.745669347465
2218,FDR31,OUT018,2022.5392195822974
2219,NCQ41,OUT017,3233.587883429809
2220,FDP38,OUT046,830.5224899752077
2221,NCU54,OUT027,5347.531770389132
2222,FDG22,OUT018,668.7296917485301
2223,DRK59,OUT013,3819.1321173241577
2224,FDC37,OUT046,1743.631851295606
2225,NCO42,OUT013,2242.44690065429
2226,NCT42,OUT017,2521.089350982587
2227,FDX27,OUT035,1525.1669337467426
2228,FDV40,OUT018,1026.8329454043253
2229,FDT45,OUT027,1555.9628818583085
2230,FDS47,OUT019,238.4553425234003
2231,FDR45,OUT035,3845.095506632654
2232,FDB03,OUT045,3714.3884795277518
2233,FDO49,OUT035,837.9608044262272
2234,FDU60,OUT027,4256.331820184363
2235,FDB26,OUT018,734.9249378177435
2236,FDB46,OUT017,3441.6722567936818
2237,FDQ37,OUT019,501.38420538280366
2238,FDN03,OUT017,3982.745669347465
2239,NCX30,OUT045,3830.6610363758655
2240,FDK32,OUT019,385.7555879134054
2241,DRM47,OUT013,3233.5686082878415
2242,NCO02,OUT046,1148.5958565576263
2243,FDP04,OUT013,1133.69995251362
2244,NCO43,OUT049,1670.0378560509737
2245,FDD59,OUT013,1264.8087430466505
2246,FDQ10,OUT017,2790.2541393763727
2247,FDW45,OUT035,2508.2130598902163
2248,NCK30,OUT049,3982.745669347465
2249,FDU31,OUT018,3106.255473269132
2250,NCQ17,OUT019,383.28513623804315
2251,FDN01,OUT017,2896.093580665539
2252,FDZ19,OUT049,2906.4724606576146
2253,DRG37,OUT017,2505.742608214854
2254,FDE32,OUT045,753.8393400692917
2255,FDO34,OUT049,2790.2541393763727
2256,FDM04,OUT019,96.07244676140772
2257,FDZ25,OUT049,2787.7836877010104
2258,FDU08,OUT049,1649.7232505075835
2259,NCW30,OUT045,3944.4793314248045
2260,NCM18,OUT013,1117.385323435829
2261,FDS22,OUT035,747.6833304830827
2262,NCH18,OUT017,3866.473112499352
2263,FDC23,OUT013,3000.222043249123
2264,FDY46,OUT013,3228.6007455121844
2265,NCU06,OUT046,3842.6250549572924
2266,FDX57,OUT045,1582.2776343961111
2267,FDX36,OUT027,5755.417147147
2268,FDL16,OUT045,775.5697665697091
2269,FDT16,OUT010,756.7718039196245
2270,FDN16,OUT018,1436.3141204634867
2271,FDC03,OUT046,3233.587883429809
2272,DRF60,OUT013,3835.167465364305
2273,FDS27,OUT027,5072.780261736647
2274,FDP33,OUT010,751.446782010016
2275,FDJ36,OUT018,1436.3141204634867
2276,NCR42,OUT013,745.2009364172357
2277,FDV14,OUT017,1264.8280181886182
2278,NCP42,OUT035,3233.587883429809
2279,FDB50,OUT027,2149.4035339927573
2280,NCC30,OUT027,4670.337764578729
2281,FDA23,OUT018,1436.3141204634867
2282,FDW16,OUT017,1525.1669337467426
2283,FDQ52,OUT010,752.2712332239566
2284,FDB58,OUT049,2252.3749419226397
2285,NCP29,OUT049,1141.157542106607
2286,NCM05,OUT045,3895.331961639521
2287,FDO25,OUT013,3479.475962083029
2288,NCM54,OUT046,2064.6869094273397
2289,NCL54,OUT046,2888.655266214519
2290,FDL39,OUT010,524.0209192033719
2291,FDF53,OUT018,2744.8329744498487
2292,NCQ42,OUT035,2064.6869094273397
2293,FDF58,OUT013,1119.8557751111912
2294,FDZ04,OUT035,1141.157542106607
2295,FDE26,OUT019,343.2932616284172
2296,FDS60,OUT017,3000.2413183910908
2297,FDV58,OUT017,3236.058335105171
2298,FDM04,OUT045,812.2391125535344
2299,FDE08,OUT035,2252.3749419226397
2300,NCB43,OUT049,3233.587883429809
2301,FDU11,OUT010,328.095657122647
2302,FDF22,OUT019,584.2396164902918
2303,FDE24,OUT013,2097.5225955435985
2304,DRJ49,OUT046,2120.3269279043184
2305,NCQ53,OUT035,3842.6250549572924
2306,NCL41,OUT013,745.2009364172357
2307,FDR22,OUT013,1738.6447133779814
2308,FDH04,OUT035,1540.5136765144755
2309,DRH15,OUT045,751.3688883939294
2310,FDY40,OUT049,769.4137569835002
2311,NCI17,OUT035,1647.2527988322213
2312,NCC18,OUT013,2881.197676621532
2313,FDY28,OUT027,5347.531770389132
2314,FDB45,OUT027,2656.201826280232
2315,NCL30,OUT018,1827.2999179042356
2316,FDM10,OUT017,3441.6722567936818
2317,FDH22,OUT027,3291.572409322161
2318,NCZ53,OUT017,3233.587883429809
2319,NCI18,OUT013,3661.4378561299663
2320,FDH14,OUT027,3585.8760251206786
2321,FDR36,OUT027,1398.9075986850428
2322,FDW01,OUT045,2438.296992103382
2323,FDK02,OUT027,3022.050748865695
2324,FDJ02,OUT018,2012.5174987241733
2325,FDU55,OUT013,3977.7585314298403
2326,NCV18,OUT027,2149.4035339927573
2327,FDH14,OUT018,1867.593193613482
2328,FDZ37,OUT045,1340.515162009555
2329,FDX49,OUT049,4061.686425673617
2330,NCD43,OUT046,1647.2527988322213
2331,FDZ07,OUT013,1119.8557751111912
2332,FDK43,OUT035,2064.6869094273397
2333,FDR32,OUT018,3499.180604816808
2334,FDT39,OUT013,2513.6317613896
2335,NCV54,OUT017,1956.1991392215477
2336,FDF38,OUT018,674.0547136581386
2337,FDV60,OUT046,3233.587883429809
2338,FDH44,OUT027,3603.166807356444
2339,FDS21,OUT046,1127.3133647041782
2340,NCL41,OUT045,751.3688883939294
2341,FDM46,OUT017,1537.3602024568672
2342,FDU27,OUT045,812.2391125535344
2343,NCJ54,OUT017,3842.6250549572924
2344,DRG51,OUT018,2435.565587132415
2345,NCA29,OUT019,431.24923747409775
2346,FDR47,OUT045,3134.438544419258
2347,NCL19,OUT027,3366.2500755894034
2348,DRG01,OUT049,1264.8280181886182
2349,FDG10,OUT046,1046.5198593903842
2350,NCV05,OUT049,2505.742608214854
2351,NCH18,OUT019,733.0691191454216
2352,FDV14,OUT018,1112.6225801388537
2353,DRJ23,OUT035,3241.0261978808285
2354,DRJ11,OUT046,3241.0261978808285
2355,FDZ03,OUT017,3204.0205103835297
2356,FDI27,OUT010,31.355067319377667
2357,FDJ14,OUT018,1112.6225801388537
2358,FDU32,OUT017,1958.66959089691
2359,FDD47,OUT027,4400.456559278361
2360,DRF36,OUT035,3233.587883429809
2361,FDM21,OUT046,3985.2161210228273
2362,FDV10,OUT018,668.7296917485301
2363,FDH60,OUT018,2943.9753758595807
2364,FDX47,OUT010,409.76838236749586
2365,FDT19,OUT019,446.6556772233664
2366,FDO11,OUT045,3814.625688335718
2367,FDH24,OUT027,4023.034692609219
2368,FDL02,OUT018,1532.6931729268713
2369,FDB02,OUT049,3000.2413183910908
2370,FDA43,OUT046,3236.058335105171
2371,FDG52,OUT045,775.5697665697091
2372,DRC12,OUT013,3226.1302938368217
2373,FDY37,OUT018,2012.5174987241733
2374,NCU18,OUT045,2037.5345690251133
2375,FDU09,OUT035,983.009328503086
2376,DRJ25,OUT027,1445.1651585118784
2377,DRE12,OUT018,1654.7669424115206
2378,DRL47,OUT017,2072.125223878359
2379,DRK01,OUT046,1559.549847808727
2380,FDC22,OUT019,496.41634260714636
2381,FDG44,OUT013,854.7241300202982
2382,FDW04,OUT035,2104.980185136586
2383,FDK09,OUT049,3845.095506632654
2384,NCN43,OUT035,1963.637453672567
2385,FDG04,OUT049,3233.587883429809
2386,FDH32,OUT010,235.77923096128075
2387,DRI47,OUT017,2257.3428046982967
2388,DRE15,OUT013,1225.0679840968169
2389,FDY11,OUT035,1156.5042848743396
2390,FDO60,OUT049,745.2128788077205
2391,FDQ20,OUT018,668.7296917485301
2392,FDO57,OUT027,4040.3254748449845
2393,FDT14,OUT019,302.1433313281134
2394,FDA57,OUT049,747.6833304830827
2395,DRN35,OUT017,752.65119325874
2396,FDJ03,OUT046,830.5224899752077
2397,FDX28,OUT017,1662.5995415999541
2398,DRE25,OUT045,1457.7213176352702
2399,FDR09,OUT046,3985.2161210228273
2400,FDB23,OUT035,3826.589706917145
2401,FDO08,OUT045,2444.7938099515504
2402,FDQ23,OUT049,1670.0378560509737
2403,FDW04,OUT013,2097.5225955435985
2404,DRK13,OUT010,513.4399930906943
2405,NCL17,OUT027,3585.8760251206786
2406,FDY21,OUT035,3236.058335105171
2407,FDJ38,OUT027,5072.780261736647
2408,FDA37,OUT019,315.11909242209504
2409,FDV43,OUT013,747.6713880925979
2410,FDL36,OUT046,1525.1669337467426
2411,FDD53,OUT045,751.3688883939294
2412,FDZ19,OUT010,480.1733868773347
2413,FDV21,OUT045,1999.7117449912296
2414,NCL54,OUT018,2633.2469222732775
2415,DRI47,OUT027,3600.8328599852057
2416,DRG03,OUT049,2505.742608214854
2417,FDG21,OUT013,2505.7233330728864
2418,FDW03,OUT018,1451.6608632312195
2419,NCI55,OUT046,1956.1991392215477
2420,DRC36,OUT019,444.18522554800415
2421,FDH22,OUT017,2122.797379579681
2422,FDV20,OUT045,1999.7117449912296
2423,NCU41,OUT027,5072.780261736647
2424,FDN46,OUT027,2656.201826280232
2425,FDK50,OUT045,2442.323358276188
2426,NCA05,OUT027,3858.269804924551
2427,DRH01,OUT018,2633.2469222732775
2428,FDT08,OUT018,2263.0305947821416
2429,FDM08,OUT018,3313.7110463433887
2430,FDZ07,OUT035,1127.3133647041782
2431,FDS22,OUT017,771.8842086588625
2432,FDV35,OUT027,4015.9438088828015
2433,FDI28,OUT010,139.27330008413264
2434,FDW58,OUT027,2752.580878743617
2435,FDT52,OUT045,3714.3884795277518
2436,FDY34,OUT046,2530.2607784811607
2437,FDR10,OUT046,2530.2607784811607
2438,FDK57,OUT017,1958.66959089691
2439,FDR02,OUT027,2735.290096507852
2440,FDX49,OUT046,4061.686425673617
2441,FDQ20,OUT046,747.6833304830827
2442,DRK23,OUT045,3814.625688335718
2443,NCW06,OUT046,3233.587883429809
2444,FDR31,OUT017,2267.721684690372
2445,NCE43,OUT013,2780.326098108023
2446,DRO59,OUT027,2164.3603688572844
2447,FDN09,OUT049,3868.943564174714
2448,FDR11,OUT046,2535.228641256818
2449,FDO57,OUT013,2522.8031888881737
2450,NCX18,OUT017,3233.587883429809
2451,FDB05,OUT018,3763.2729281331176
2452,FDQ08,OUT018,987.2678391482891
2453,NCG43,OUT035,1525.1669337467426
2454,FDJ56,OUT013,1642.2656609145965
2455,FDA13,OUT010,38.82331778160733
2456,FDO56,OUT017,1923.878906742379
2457,FDB37,OUT018,3463.6827590048206
2458,FDZ02,OUT018,1446.0369374982488
2459,FDQ24,OUT046,3982.745669347465
2460,FDM16,OUT013,1151.6254077822564
2461,FDU35,OUT049,1670.0378560509737
2462,FDT35,OUT035,2795.2220021520297
2463,NCX30,OUT049,3866.473112499352
2464,FDG04,OUT017,3233.587883429809
2465,FDI12,OUT035,1264.8280181886182
2466,FDE35,OUT035,1142.0040445145978
2467,NCP14,OUT027,2735.290096507852
2468,NCY53,OUT045,1676.186235184134
2469,FDP49,OUT017,950.9224995059881
2470,FDQ04,OUT017,760.5596215754531
2471,FDM39,OUT035,3015.5880611588236
2472,FDO58,OUT019,389.7819540862117
2473,FDC56,OUT017,1923.878906742379
2474,NCQ54,OUT046,2690.973931073657
2475,FDV10,OUT027,1416.1983809208082
2476,NCK17,OUT046,745.2128788077205
2477,NCF55,OUT027,1398.9075986850428
2478,FDV33,OUT013,3977.7585314298403
2479,NCH29,OUT019,249.96845619466853
2480,FDA37,OUT027,3274.281627086396
2481,FDH46,OUT018,1440.7119155886403
2482,FDS25,OUT035,1758.978594063339
2483,FDH04,OUT027,2378.125802379265
2484,FDX52,OUT046,3233.587883429809
2485,NCD42,OUT017,745.2128788077205
2486,FDW47,OUT017,1963.637453672567
2487,FDL25,OUT027,2481.5687820217863
2488,NCJ06,OUT010,317.017570549109
2489,FDY09,OUT013,2883.6681282968943
2490,FDS40,OUT046,745.2128788077205
2491,FDH41,OUT017,3439.2018051183195
2492,FDG38,OUT035,1264.8280181886182
2493,FDU03,OUT027,4870.582903714318
2494,FDV20,OUT046,2067.157361102702
2495,DRB13,OUT045,3174.731976525935
2496,NCQ30,OUT013,1948.7415496285607
2497,NCH06,OUT013,3859.015522906365
2498,FDU50,OUT018,1548.0399156946041
2499,NCO42,OUT019,343.2932616284172
2500,FDW09,OUT018,1107.2975582292452
2501,FDH04,OUT013,1533.0560869214883
2502,FDC21,OUT045,1678.6566868594962
2503,FDL21,OUT049,747.6833304830827
2504,FDM46,OUT010,239.2944832138055
2505,FDT22,OUT019,162.4211047442975
2506,FDB28,OUT035,3281.3196299875053
2507,FDI12,OUT018,1220.6645496804958
2508,FDA28,OUT045,1997.241293315867
2509,FDF59,OUT013,2064.667634285372
2510,FDM45,OUT027,3107.5613229004666
2511,FDQ56,OUT017,1282.6452126317135
2512,FDR46,OUT049,2252.3749419226397
2513,FDT01,OUT013,3431.7442155253325
2514,FDD16,OUT027,2043.6585131793827
2515,NCU30,OUT010,409.9316880890249
2516,FDM40,OUT010,361.72680631615276
2517,FDI56,OUT035,1537.3602024568672
2518,NCS30,OUT013,2072.576062602085
2519,FDU08,OUT017,1649.7232505075835
2520,FDX51,OUT027,5072.780261736647
2521,FDA43,OUT045,3129.470681643601
2522,FDX59,OUT010,46.26163223262665
2523,FDC37,OUT018,1532.6931729268713
2524,FDP58,OUT013,3614.090728944003
2525,NCY42,OUT035,2265.25123301501
2526,FDF21,OUT018,2938.650353949972
2527,FDU10,OUT027,1416.1983809208082
2528,DRL47,OUT018,1834.7382323552551
2529,FDA58,OUT018,3434.5096795531526
2530,FDJ22,OUT049,3236.058335105171
2531,FDK50,OUT046,2527.7903268057985
2532,FDO38,OUT035,1264.8280181886182
2533,DRF60,OUT035,3866.473112499352
2534,NCZ42,OUT019,709.2210616033619
2535,FDD35,OUT049,1928.8467695180361
2536,FDL25,OUT045,1474.8824491210519
2537,FDJ16,OUT013,1021.2450753543021
2538,DRK59,OUT049,3826.589706917145
2539,FDI50,OUT046,3842.6250549572924
2540,NCB19,OUT045,1330.699459900114
2541,DRI37,OUT035,1124.842913028816
2542,FDA14,OUT027,3858.269804924551
2543,FDC08,OUT018,3434.5096795531526
2544,FDS45,OUT046,1677.4990251313657
2545,FDI21,OUT049,1158.9747365497021
2546,DRJ47,OUT035,2896.093580665539
2547,DRE37,OUT027,5072.780261736647
2548,FDT55,OUT018,2267.056960954948
2549,NCG42,OUT027,3351.293240724877
2550,FDA31,OUT049,2799.976956411135
2551,NCW42,OUT046,3668.8954457229534
2552,FDF50,OUT017,3435.710075440175
2553,FDK56,OUT049,3236.058335105171
2554,FDX10,OUT035,763.0300732508153
2555,NCK07,OUT027,4037.991527473746
2556,FDZ49,OUT017,3668.8954457229534
2557,FDR33,OUT013,1748.3675304127435
2558,FDO44,OUT018,1527.3681510172628
2559,FDA20,OUT046,3283.7900816628676
2560,NCL30,OUT045,1997.241293315867
2561,FDI05,OUT019,164.80986635646946
2562,FDQ12,OUT018,3439.834701462761
2563,FDH47,OUT017,1566.9881622597463
2564,FDH34,OUT018,2909.0829809036927
2565,FDF29,OUT046,2104.980185136586
2566,FDG40,OUT018,674.0547136581386
2567,NCE18,OUT017,3982.745669347465
2568,FDP21,OUT010,507.134926255173
2569,FDY50,OUT013,1415.8499312957733
2570,FDB36,OUT049,2120.3269279043184
2571,NCZ29,OUT049,2064.6869094273397
2572,FDU20,OUT018,1678.6964416343044
2573,FDO56,OUT013,1916.421317149392
2574,FDW31,OUT049,3236.058335105171
2575,DRH59,OUT013,1159.0637222332757
2576,NCB30,OUT017,3233.587883429809
2577,FDK43,OUT027,3274.281627086396
2578,FDW43,OUT045,3693.0108736610546
2579,NCL19,OUT017,2112.4184995876053
2580,FDJ27,OUT046,1647.2527988322213
2581,FDC45,OUT046,2790.2541393763727
2582,FDY40,OUT035,830.5224899752077
2583,NCM41,OUT035,1525.1669337467426
2584,NCK18,OUT019,387.31150241084947
2585,FDP37,OUT049,2112.4184995876053
2586,FDA27,OUT027,5930.5730196239
2587,NCX30,OUT035,3866.473112499352
2588,FDR09,OUT017,3985.2161210228273
2589,FDG08,OUT027,4503.662085163109
2590,NCU30,OUT013,2632.5919284091137
2591,FDB16,OUT017,1382.7983332438534
2592,FDM16,OUT017,1141.157542106607
2593,FDC48,OUT013,1257.370428595631
2594,NCF18,OUT046,3233.587883429809
2595,FDU46,OUT018,1107.2975582292452
2596,FDH41,OUT018,3111.5804951787404
2597,NCN42,OUT010,361.72680631615276
2598,FDU49,OUT046,1407.9607781210275
2599,FDB20,OUT027,2166.694316228523
2600,FDG50,OUT019,229.0920151150633
2601,FDW20,OUT045,1891.2239747854378
2602,NCO55,OUT049,1751.0701657466257
2603,FDX48,OUT046,2505.742608214854
2604,FDU48,OUT046,2104.980185136586
2605,FDR48,OUT019,383.28513623804315
2606,FDK27,OUT013,2057.2293198343523
2607,FDT35,OUT013,2690.954655931689
2608,FDN12,OUT049,1743.631851295606
2609,NCE31,OUT019,63.6421487196335
2610,FDL21,OUT017,747.6833304830827
2611,FDV56,OUT017,1746.1023029709686
2612,FDR16,OUT017,3486.9335516760157
2613,NCP41,OUT049,1743.631851295606
2614,FDJ27,OUT013,1639.7952092392343
2615,FDA07,OUT017,2067.157361102702
2616,FDK55,OUT049,1407.9607781210275
2617,FDM33,OUT049,3671.3658973983156
2618,FDY46,OUT046,3236.058335105171
2619,FDD36,OUT046,1921.4084550670168
2620,FDB12,OUT027,2638.911044044467
2621,FDF28,OUT019,315.11909242209504
2622,NCE07,OUT019,343.2932616284172
2623,FDW50,OUT027,4023.034692609219
2624,NCW18,OUT017,3842.6250549572924
2625,NCJ17,OUT019,183.07155999913653
2626,DRZ24,OUT010,317.017570549109
2627,FDS07,OUT035,1923.878906742379
2628,NCW05,OUT010,270.5064249842908
2629,FDZ22,OUT018,1107.2975582292452
